epoch,online_mse_mean,train_mse_after_epoch,validation_mse,train_validation_gap,wall_seconds,cpu_seconds,hidden_saturation_percentage,layer_1_weight_abs_mean,layer_1_weight_std,layer_1_delta_abs_mean,layer_1_delta_abs_max,layer_2_weight_abs_mean,layer_2_weight_std,layer_2_delta_abs_mean,layer_2_delta_abs_max
13,0.016208311130701453,0.015730935086269427,0.018154033603612854,0.002423098517343427,0.4261535000114236,0.4375,4.707815402200314,1.083447115117571,1.4437754527703122,3.1613516030854797e-05,0.006151662605711763,1.1541701412486776,1.4610903701820548,4.227751884635243e-05,0.0014814595716582547
14,0.015388573938612439,0.014973753316716685,0.017252063871890738,0.002278310555174053,0.44031019997783005,0.421875,4.982140305757966,1.1012950785505742,1.4761639359232595,3.018685776828644e-05,0.006237896493820045,1.164094448256968,1.481381041164044,4.023512866393832e-05,0.001481481458428624
15,0.014690052183472578,0.014325795968637721,0.016410497922663077,0.0020847019540253565,0.42663380000158213,0.421875,5.21217316759537,1.1181418770077745,1.5068894009839073,2.8879065005635263e-05,0.0063585807723763165,1.173067787005626,1.499875508863833,3.8339188392440035e-05,0.0014814510654095
16,0.014092679684756212,0.013645195449460534,0.01560690615840879,0.001961710708948256,0.4228966999799013,0.40625,5.456493784826404,1.1333238447647656,1.5356690972342577,2.775158817496395e-05,0.006504401630021326,1.1805781779941773,1.5171817531069907,3.670817020693671e-05,0.001481456562851467
17,0.013428001145458343,0.013107944769430911,0.01496798348144202,0.0018600387120111094,0.40495799999916926,0.375,5.592227461065867,1.147734485983027,1.5634627719744967,2.675037782115342e-05,0.006652493698981902,1.1877504157526986,1.5340920785224528,3.549246957219957e-05,0.001481481283521648
18,0.012915426669227011,0.0125922923519695,0.014346892760326092,0.0017546004083565919,0.40219200000865385,0.40625,5.829404200600086,1.1613253700884874,1.5899238530185817,2.5778544851871658e-05,0.006807949358799604,1.1942232643262423,1.5498797384038119,3.409185441079779e-05,0.0014812449843495646
19,0.012405569979434062,0.012118046664734091,0.013866935907419463,0.0017488892426853718,0.412053800013382,0.40625,6.020860122874696,1.1743110672127333,1.6153350888245628,2.50094485039876e-05,0.006911221395192512,1.2001291090436579,1.5657217235350283,3.323258325352657e-05,0.0014814769235596745
20,0.011979777723332063,0.011726981286647353,0.013319275563214524,0.0015922942765671712,0.412818500015419,0.421875,6.1480211458779825,1.186947232003856,1.6399006870665862,2.4165181539098685e-05,0.0069948129996506795,1.2058480344152023,1.579967823805735,3.201783422024695e-05,0.0014814566546522629
21,0.011579044649439374,0.011322141902502199,0.01286172915454643,0.0015395872520442312,0.43170159999863245,0.40625,6.345192170310044,1.1985641993517506,1.6633681641803235,2.3452896848993188e-05,0.007124719140343378,1.2107534766455743,1.5941063306872063,3.120377161916311e-05,0.001481429824964375
22,0.011195932678425956,0.011000225499320754,0.012397541737397483,0.0013973162380767293,0.41164750000461936,0.421875,6.576653807686812,1.2101655670991631,1.6862483977550482,2.2792732420832105e-05,0.007196723236251391,1.2155961253323404,1.6073228548777119,3.0299625907834597e-05,0.001481401677414478
23,0.010844004056528647,0.010686251268985772,0.012001435482667635,0.0013151842136818626,0.4437448999960907,0.4375,6.7252464637805405,1.2209121805189969,1.7082602564985052,2.2160907240284655e-05,0.007284530133252163,1.2200072143207286,1.6203496961751505,2.9543934891394228e-05,0.0014814127240324374
24,0.010522381203686603,0.01035730588404279,0.011623513628041496,0.0012662077439987065,0.41032630001427606,0.40625,6.902414630661523,1.2309174102775609,1.7294594207202538,2.1579680971782565e-05,0.007396901465969172,1.2239533957576256,1.6330483569355128,2.880357474614239e-05,0.001481481245456291
25,0.0102515096959691,0.009992488236052886,0.01136432218922112,0.001371833953168233,0.40560009999899194,0.375,7.08672667523932,1.2395246421858341,1.7495662025306418,2.101438033866698e-05,0.007540653696415142,1.2271241662011545,1.6458637325180654,2.815667872457297e-05,0.0014811523013978285
26,0.009909111243365989,0.009722692747422752,0.011048855813772223,0.001326163066349471,0.40567429998191074,0.359375,7.196742391770253,1.2487101171751491,1.7694686793309238,2.047813496878182e-05,0.007622553579201738,1.2305984494926632,1.6577978996739022,2.7390934062478436e-05,0.0014814301469687177
27,0.00964240948379012,0.009493195945833859,0.01064000487947759,0.001146808933643731,0.4208372999855783,0.421875,7.332476068009716,1.2582582516270329,1.7890704764862715,2.0012012945222094e-05,0.0077584566685840965,1.234093363152547,1.6688449991247714,2.677932145523694e-05,0.001481397042822908
28,0.009366750613158475,0.009244307004339977,0.01037394477846559,0.0011296377741256136,0.42666209998424165,0.421875,7.496785255036434,1.2669648989967783,1.8079348630574144,1.9588727942951675e-05,0.007832904621498195,1.2370519846596004,1.680444233598254,2.6274671735268768e-05,0.0014813804918190894
29,0.009149811729098038,0.009045369186042047,0.010055094210892537,0.0010097250248504892,0.4027774000132922,0.390625,7.64966423774825,1.2756205738021502,1.8263623561262126,1.9105957552675946e-05,0.007917788472361496,1.2400524068590422,1.6911076507202092,2.5681667927446144e-05,0.0014806965226201328
30,0.008979245764366149,0.008770710157900157,0.009763549336516115,0.0009928391786159577,0.45358309999573976,0.453125,7.7968281183026145,1.2831166564598266,1.8439105057373388,1.8656809355002647e-05,0.0080129361413747,1.2424692226133207,1.7017100768506426,2.5144280120630053e-05,0.0014781343622715887
31,0.008714124812340282,0.008531550763077506,0.009593756847658824,0.0010622060845813172,0.42351000002236106,0.4375,7.958279754250607,1.2901718333335699,1.861088658211139,1.8310392718019172e-05,0.008130098103086614,1.244699070491505,1.7126773248068912,2.478290110443949e-05,0.0014814549860440427
32,0.008488065815896327,0.008342030001669064,0.009302743183453964,0.0009607131817848998,0.430411000008462,0.421875,8.061151593084727,1.2979172830614367,1.878153860441436,1.793976925930723e-05,0.008166845488861176,1.2472946607749216,1.7227936896138192,2.418990452865312e-05,0.001481480050325845
33,0.008297012966452156,0.008165360894155451,0.009043261907524946,0.0008779010133694951,0.4410181000130251,0.4375,8.226889555650807,1.3052751949381605,1.8947729457032236,1.7584228562476864e-05,0.008299236396601701,1.2516222720027101,1.732722990849915,2.3830010360779245e-05,0.0014814774448362212
34,0.008130584205300417,0.007952354313415002,0.00886924793526066,0.0009168936218456585,0.408670600008918,0.421875,8.36262323189027,1.311639753152641,1.9107807592726374,1.7273016677152567e-05,0.008346244185170248,1.2551890669202885,1.7428555899569227,2.3381434750108586e-05,0.001481420774981167
35,0.007925342181514541,0.00777656022125139,0.008682361530768649,0.0009058013095172594,0.4119524999987334,0.40625,8.508358336905273,1.3182419049138505,1.9265674512365127,1.6991057204751363e-05,0.008385053561835137,1.2588932796489265,1.7526821085191757,2.293373230300191e-05,0.0014811776873354533
36,0.0077595163788362525,0.007628458808565088,0.008405249192624942,0.0007767903840598545,0.41278980000060983,0.390625,8.67838262608944,1.3251774091146309,1.942131558970052,1.668916478583587e-05,0.008518623254218287,1.2632266820145879,1.761824038618244,2.2538058931073773e-05,0.001479851872181203
37,0.007585706545037109,0.007468829671401769,0.008226630729109273,0.0007578010577075044,0.4112078000034671,0.421875,8.784112016002286,1.3313705179068887,1.957273418953338,1.6434999590779326e-05,0.008572336777792037,1.2677881494955043,1.7713072734570736,2.2183669009219274e-05,0.001481456092293727
38,0.00739999743982449,0.007298977942217825,0.008203672066279411,0.0009046941240615858,0.40403890001471154,0.390625,8.97699671381626,1.3368032067040228,1.9719336533714997,1.6239641304458534e-05,0.008720460783771566,1.2734274419645055,1.7813221551600742,2.190120638618486e-05,0.00148138311670588
39,0.007257348037548801,0.007139891376643241,0.007953122529845076,0.0008132311532018351,0.408156899997266,0.390625,9.015573653379054,1.3429632540629663,1.9864975213155136,1.595443342276743e-05,0.008770212717828622,1.2788933120724442,1.790207060844139,2.1376121649804162e-05,0.001480389446154776
40,0.007089870199166379,0.007017985735959016,0.007733264633276339,0.0007152788973173226,0.42341030001989566,0.421875,9.1327332476068,1.349549696191613,2.000882924550997,1.578051469745679e-05,0.00868955555770176,1.2843727101907922,1.7990851531981813,2.11372178348985e-05,0.0014809757037797487
41,0.006984875437831854,0.006883108908850751,0.007581993351892077,0.0006988844430413253,0.42646550000063144,0.421875,9.24132018859837,1.3554034670762412,2.014815615004445,1.55344559094275e-05,0.008789457054142922,1.2895111491091433,1.8079705358857006,2.0806018672528974e-05,0.0014812999754720522
42,0.006855046042493372,0.006738394855586558,0.007562585823866345,0.0008241909682797869,0.4272163000132423,0.40625,9.41134447778254,1.360381580982019,2.0283050675805345,1.5341878611141393e-05,0.008826892158947856,1.294557337021174,1.8171739419678943,2.0515805973544085e-05,0.0014809736507029293
43,0.00669930353124278,0.00662554916925536,0.007473498001384587,0.0008479488321292269,0.4293106999830343,0.4375,9.499928561223031,1.3660090329236347,2.0417231597773093,1.5145343831053452e-05,0.008865828332890907,1.299870884254587,1.8259756929591746,2.023464699090906e-05,0.0014811253395610319
44,0.0065744165828230785,0.006491011758890736,0.007213221822926055,0.0007222100640353188,0.43232910000369884,0.40625,9.552793256179454,1.3721052199127406,2.0550299047140257,1.4949694723630942e-05,0.008913142416950615,1.3045488984405418,1.8341980404553349,1.9827689941754653e-05,0.0014814786132268652
45,0.0064982107295454734,0.00636363296258497,0.0069912239074661105,0.0006275909448811403,0.42913609999231994,0.390625,9.717102443206173,1.3778492464882302,2.0679376693260725,1.4759081663868224e-05,0.008991649465430893,1.3090550356590993,1.8421469012808296,1.961320027447317e-05,0.0014814490248114432
46,0.006334295910974722,0.0062393086690463615,0.006890466587115575,0.0006511579180692138,0.4291656000132207,0.40625,9.827118159737106,1.3830518839455501,2.080632008179804,1.4611136098198008e-05,0.00914874630017109,1.3139678975945335,1.850608102791251,1.9337335890305737e-05,0.0014811865369406309
47,0.006173035244553924,0.006149029987110121,0.0069186394675430155,0.0007696094804328941,0.4137926000112202,0.421875,9.864266323760537,1.3875124074458265,2.093071532300618,1.4388700631916967e-05,0.009250668214165283,1.3192500892754764,1.859354177477206,1.8995713446020646e-05,0.0014814678922823168
48,0.0061146321895389115,0.006024828942280614,0.00660934423099303,0.0005845152887124158,0.41368740002508275,0.421875,9.967138162594656,1.3933019543044625,2.105391356323549,1.4190676503658934e-05,0.008882079546887548,1.3230303092568063,1.8667032642938104,1.8682295220930406e-05,0.0014812474618119984
49,0.005985248389561692,0.005921748282512672,0.006659057543616399,0.0007373092611037265,0.42576959999860264,0.390625,10.037148164023431,1.3972291328318789,2.1173786705478577,1.4092289067993282e-05,0.009261716197647355,1.3282317686345277,1.8753558690143994,1.8514235924001952e-05,0.001481453766865271
50,0.005904861656342846,0.005817056196330373,0.006416815153171841,0.0005997589568414678,0.418009399989387,0.40625,10.184312044577798,1.4030314913778519,2.129354773682569,1.394292360312414e-05,0.009134031799627688,1.3322206747843508,1.882836765592675,1.8349546145510838e-05,0.0014813832505657998
51,0.005811456641829371,0.005711944650843808,0.006326724855326568,0.0006147802044827603,0.41712130000814795,0.390625,10.220031433061866,1.4074287452830603,2.1410158185688526,1.3769021333568426e-05,0.009255689777949272,1.3366079864313933,1.8907253452137047,1.8065277702643732e-05,0.0014803777354009933
52,0.005712528913757401,0.00561348172576811,0.006233676154290578,0.0006201944285224685,0.42719190000207163,0.40625,10.315759394199171,1.4117859673442787,2.1524951247386808,1.3608879020063424e-05,0.009197442458796461,1.3408938085677014,1.8984985177731128,1.783138088500307e-05,0.0014812219143144926
53,0.005624515317238158,0.00551618080630596,0.006114087239988602,0.0005979064336826415,0.41813039997941814,0.390625,10.41863123303329,1.4161963765053027,2.1637800391624245,1.3452467955492511e-05,0.009166844187911473,1.3449638954406942,1.9060494213410208,1.7594973356023428e-05,0.0014812885910739618
54,0.005510868349022263,0.005444433139098423,0.006199044978979876,0.0007546118398814531,0.454468200012343,0.4375,10.542934704957851,1.419701831455096,2.174808390235365,1.333903340785471e-05,0.009494941354834273,1.349654114012267,1.914126895656041,1.7399666202929157e-05,0.0014814645987233127
55,0.005433729254260808,0.005329472270048736,0.005911804629782212,0.0005823323597334762,0.43361790000926703,0.4375,10.558651235890842,1.4247527191433542,2.1858729306074087,1.3162997628918251e-05,0.00936558153785571,1.3530604382388574,1.9210921189052015,1.712357395694008e-05,0.0014814742132951198
56,0.005329080105905899,0.005251393849636202,0.005906662435351735,0.000655268585715533,0.42378409998491406,0.421875,10.725817973996286,1.4286684389926563,2.1966834707943046,1.3069223494483088e-05,0.00937871700623585,1.3573952375997929,1.9288322433604284,1.7003117761891275e-05,0.0014814580951380894
57,0.005222047523300437,0.005177519535361062,0.005743557010917133,0.0005660374755560712,0.4031488999899011,0.390625,10.72296042291756,1.433302392240822,2.207482126347889,1.2919231756860804e-05,0.009095115552057451,1.3610831047751535,1.9360334628544953,1.6712090201671723e-05,0.0014814742089363092
58,0.005144520525714644,0.005106673404075251,0.005725445130223007,0.0006187717261477562,0.41642090000095777,0.421875,10.825832261751678,1.4369803985362941,2.2180304336154304,1.2777550112312945e-05,0.009629330445485236,1.3652128812593753,1.9435999979196021,1.6557950186032463e-05,0.0014814619745278869
59,0.005103487595434344,0.005028484217300435,0.005695143283681569,0.0006666590663811341,0.40362009999807924,0.421875,10.891555936562366,1.4405475924564168,2.22831741829667,1.2639935211926457e-05,0.009267378750240756,1.3690802238351665,1.9508844431910448,1.6390652494962775e-05,0.0014813767581843607
60,0.004996905702468657,0.004955737356322409,0.005605935128814511,0.0006501977724921023,0.41521340000326745,0.390625,10.970138591227318,1.4445468572098596,2.2385924070822947,1.2548022031625641e-05,0.009335267486693655,1.3727952867487947,1.9580482658929759,1.6180764659249725e-05,0.0014814716990950811
61,0.00494475441118844,0.004876684894472921,0.00552630924474983,0.0006496243502769087,0.41325499999220483,0.40625,11.021574510644378,1.4481591741467381,2.248633578275146,1.2391971769348645e-05,0.009403019413848477,1.3764276423224482,1.9651221402971315,1.6004767836198613e-05,0.0014814447767466418
62,0.004837199177974698,0.004802756108856172,0.005416735107815499,0.000613978998959327,0.41970900000887923,0.40625,11.084440634376339,1.452147344232666,2.258620109106747,1.2288834518852163e-05,0.009156049465444252,1.3799414179421403,1.972058863453218,1.5709183713965608e-05,0.0014806001874658897
63,0.004809014578418424,0.0047297557054320006,0.005246009373305454,0.0005162536678734531,0.40711950001423247,0.40625,11.127303900557223,1.4561426637381558,2.2684150330250588,1.21320314242209e-05,0.009370816665615383,1.3830040396921526,1.978614852256442,1.560363139872906e-05,0.0014813815895536955
64,0.004731573822613996,0.004650906988691472,0.005217474954793211,0.000566567966101739,0.40322450001258403,0.390625,11.24017716816688,1.4593785509696162,2.2780329148382035,1.204488679115892e-05,0.00945558970330406,1.386621134077172,1.9856097474080057,1.5459808876100237e-05,0.0014814698319140327
65,0.004682378100837316,0.00457545551042831,0.00519237205095878,0.0006169165405304705,0.4123642999911681,0.40625,11.313044720674382,1.462462496037366,2.2874727305536973,1.1913975532467545e-05,0.009537382233084925,1.3901036099942425,1.992468501507281,1.5295113475310374e-05,0.0014811998559425455
66,0.004566884161328497,0.0045178187258348755,0.005071092628298081,0.0005532739024632057,0.41173960000742227,0.40625,11.324474924989284,1.466375300806387,2.296974646932919,1.1812934933731836e-05,0.009370144870061154,1.3933265025924322,1.9991147878354822,1.5062827326234478e-05,0.0014809604836770818
67,0.004522980479786841,0.004455093317736494,0.005035539697756186,0.000580446380019692,0.3998444000026211,0.40625,11.367338191170168,1.4695331132022869,2.3062723115700767,1.1707814537135442e-05,0.00916953502567499,1.3967636878877838,2.0059093919486224,1.4921572731110879e-05,0.0014814376313696807
68,0.004443013282217763,0.004398662582317295,0.004949500263451767,0.0005508376811344719,0.41745179999270476,0.421875,11.433061865980854,1.4730775125222981,2.3155001021743,1.1598098233139554e-05,0.008990186260104947,1.3999736347422604,2.012497976708246,1.47444211175321e-05,0.001479772861405958
69,0.004408017489316785,0.0043324118936855244,0.004914404946582867,0.0005819930528973422,0.4066345999890473,0.390625,11.517359622803257,1.476135374802925,2.324537385393847,1.1497666321545642e-05,0.00935222932743677,1.4032464042916015,2.0191238775767713,1.4642042331138938e-05,0.0014792791432068529
70,0.004338833392458583,0.004275558927471536,0.004863929237124431,0.0005883703096528949,0.41266849997919053,0.421875,11.52307472496071,1.4792744645711684,2.333494174137156,1.1384570432762427e-05,0.009480622257025376,1.4064468620555473,2.025661582671111,1.4457313462687655e-05,0.001481191485713909
71,0.004277181064941259,0.004220365414993079,0.004805698857607555,0.0005853334426144758,0.4177468999987468,0.421875,11.615945135019288,1.4824899731438634,2.3423551247505654,1.1293645900567008e-05,0.009188944928776461,1.4095777148849693,2.0321327842147556,1.433978937394229e-05,0.0014813409537222445
72,0.004206995570348557,0.004185882442799336,0.004855663688163957,0.0006697812453646205,0.4269376000156626,0.421875,11.660237176739534,1.4852138747401369,2.351099807712551,1.1198285338140941e-05,0.009350520369027832,1.4130708664967835,2.038853379237596,1.4173885628252271e-05,0.0014814412508051616
73,0.004172402402633729,0.004113240636474829,0.00470550353876082,0.0005922629022859904,0.40755129998433404,0.40625,11.687383911987427,1.488511893468419,2.3597535032078736,1.10780416302172e-05,0.009352198108352004,1.415768223893653,2.044955135445681,1.3979359569044515e-05,0.001481479580487079
74,0.004110507459469062,0.004067425741883462,0.004704068301713124,0.0006366425598296616,0.4272880000062287,0.421875,11.787398199742821,1.4913068092769857,2.3682788539002115,1.100117348512857e-05,0.009153012924403665,1.418943614025412,2.0513832435732042,1.3888003546864237e-05,0.0014814562366024303
75,0.004070065603120675,0.00400173892691433,0.004571436122680382,0.0005696971957660519,0.4224646000075154,0.421875,11.824546363766252,1.4945201482767603,2.3766938498721286,1.088017514134767e-05,0.009407801299099417,1.421518446088956,2.0573455653500474,1.3725515159224034e-05,0.0014814680944750453
76,0.003992805522022228,0.003959639083941553,0.004593547366943997,0.0006339082830024434,0.4183286000043154,0.421875,11.82883269038434,1.496962350495436,2.385043427293619,1.080880278139357e-05,0.009035790153280529,1.4247479887202346,2.0637857977744187,1.3581551042673279e-05,0.0014800060640406914
77,0.003988710244072935,0.0038899966897443746,0.0044468473934760645,0.0005568507037316899,0.4317637999774888,0.4375,11.90598656950993,1.4999946823773649,2.3931964909952654,1.0673205958987755e-05,0.009333791831997437,1.4270490875584785,2.069496887470114,1.344504388544973e-05,0.0014808183303255077
78,0.0038939236467259836,0.00384379337227736,0.00440680418123774,0.0005630108089603805,0.4525597000028938,0.453125,11.891698814116303,1.5026659483693,2.401375579717962,1.0628159457999602e-05,0.009411430667258467,1.429951188523014,2.0756557024345472,1.3310719909862498e-05,0.0014799796425985032
79,0.0038619200994810757,0.0038003630104573452,0.0044506699809977734,0.0006503069705404282,0.4175254000001587,0.421875,11.987426775253608,1.5048071191519434,2.4093733067756062,1.0511905718032835e-05,0.009199430553056722,1.4330800595211515,2.081919712277808,1.3190005983038466e-05,0.0014814747329768897
80,0.0038133429485872673,0.003745611182490519,0.004371838998077306,0.0006262278155867869,0.41652349999640137,0.40625,12.016002286040862,1.5075660350246496,2.417322527095962,1.0434691874040668e-05,0.009171631832846716,1.4356537344428928,2.0877833733229747,1.307376569319172e-05,0.0014811153219541527
81,0.0037537768503435143,0.003703176763134045,0.00425231895578134,0.0005491421926472951,0.41429829999106005,0.421875,12.047435347906843,1.5106062104742022,2.4252304886588294,1.0340666438385882e-05,0.009019234171654053,1.438018955418902,2.09347110368412,1.2899254288504344e-05,0.001476654693589583
82,0.003700164231482379,0.0036572383552817425,0.0042242845653185975,0.000567046210036855,0.41885840002214536,0.421875,12.087441063009,1.5130724839017733,2.433003837699586,1.0257736878271783e-05,0.009085593558494993,1.4407680424116294,2.0993823218421315,1.2719423284643647e-05,0.0014809473336143287
83,0.003673294266827692,0.0036111976528162087,0.004219315846022356,0.0006081181932061472,0.4024752000113949,0.390625,12.120302900414345,1.515282417304369,2.440699058550743,1.0191616742748553e-05,0.009392267742188412,1.4436029604982301,2.1053659142069368,1.2691503126901646e-05,0.001477802603091525
84,0.003628246640002298,0.0035677895322225968,0.0041741947909448044,0.0006064052587222077,0.4118324000155553,0.40625,12.198885555079297,1.5178392840244337,2.4483114927130813,1.0102961200244196e-05,0.009098063869772776,1.4461884033361765,2.111132942067035,1.2570768904786497e-05,0.0014776572759803745
85,0.0035735939876305905,0.0035296130052932147,0.004159045806944374,0.0006294328016511596,0.41903370001818985,0.421875,12.238891270181455,1.520182542242944,2.4558613470026547,1.002139701960064e-05,0.008846380071796386,1.4489085679409037,2.116977522011054,1.2427781365525186e-05,0.0014814760161470219
86,0.003548059834505516,0.003486128707972834,0.0041164884961561315,0.0006303597881832977,0.4159923999977764,0.390625,12.228889841405914,1.5224502815677226,2.4633154811140514,9.941330323606847e-06,0.00916281731545419,1.4514476452906164,2.1226792370786325,1.233229689307708e-05,0.0014814405299727951
87,0.0034846012196528965,0.003459436429536856,0.004143930905973338,0.0006844944764364817,0.41520820002187975,0.421875,12.294613516216602,1.5245156870590986,2.4707159636629257,9.86961414165699e-06,0.009102686477659588,1.4542557662537716,2.1285579500148564,1.2224106366338358e-05,0.00148144221621803
88,0.0034587632946183086,0.0034134614525780298,0.0039500252840742826,0.0005365638314962528,0.4184924000001047,0.421875,12.276039434204886,1.52758304118965,2.4780293044000206,9.743671378722341e-06,0.009479621999535066,1.4559507252101553,2.133633697365203,1.2043149219317188e-05,0.0014811018297564398
89,0.0034120542590780813,0.0033700423463182624,0.0039119001934822635,0.000541857847164001,0.4210519999905955,0.40625,12.364623517645377,1.5298975744988874,2.485256701700827,9.724377837979198e-06,0.009209832541995843,1.4583646350354493,2.1391883016865827,1.1979464531652373e-05,0.0014783369883436762
90,0.003363311630762006,0.003328995832915304,0.0039507688145768135,0.0006217729816615095,0.42029270000057295,0.390625,12.364623517645377,1.531687757525668,2.4924555222465745,9.661074112485598e-06,0.009085433791353535,1.4612961455865703,2.1450827361318394,1.1909343029790302e-05,0.0014807264377419626
91,0.003346158225797295,0.003287596379139357,0.003886390403804021,0.0005987940246646641,0.4184924000001047,0.40625,12.418916988141163,1.5339450540546664,2.499529507155451,9.555925688142807e-06,0.009124875962689514,1.4635143117795055,2.1504538743077246,1.175817503521146e-05,0.0014810577712554244
92,0.00330626532765291,0.0032583640321912823,0.003935794411910081,0.0006774303797187986,0.4201628000009805,0.421875,12.426060865837977,1.5354950713008189,2.506535820080368,9.490000216019154e-06,0.009013531515136402,1.4662937074436564,2.156190122850414,1.1708786208160673e-05,0.0014814472463624121
93,0.0032765184867678374,0.0032103359916586327,0.0038186590191723784,0.0006083230275137456,0.422862699982943,0.421875,12.438919845692242,1.5379625207191208,2.51347025582956,9.400696854220122e-06,0.009197537054949786,1.468206103751377,2.1613040618139903,1.1548581479336934e-05,0.001481420836079673
94,0.003223606958400531,0.0031918472419135905,0.0038943254575001165,0.0007024782155865259,0.42663709999760613,0.40625,12.483211887412487,1.5393915604085007,2.520357665179911,9.355443759599844e-06,0.009196166368065582,1.471062223312735,2.16702866943992,1.146326854186863e-05,0.0014811508570475968
95,0.003183692717046366,0.003160746067306914,0.0038640808057346667,0.0007033347384277529,0.4178581000014674,0.421875,12.516073724817831,1.5414962014762146,2.5272010867864814,9.279226016183095e-06,0.009324350132425987,1.4734149544110295,2.1724043969912246,1.137203181643317e-05,0.0014795938246207083
96,0.0031635287034473348,0.0031169496330602656,0.003789371982713375,0.0006724223496531092,0.4118090999836568,0.421875,12.511787398199743,1.54365039554603,2.533954791519832,9.206313467899998e-06,0.009365316510008216,1.4755486930227233,2.177599737479582,1.1254007318507082e-05,0.001480278687792813
97,0.003117124597239809,0.0030797072548801345,0.003663294189157877,0.0005835869342777425,0.41215960000408813,0.40625,12.523217602514645,1.54621585003047,2.5406292271611393,9.118260568922003e-06,0.00913109204015043,1.477229533842687,2.182473262736662,1.1111880693342407e-05,0.001481233820626138
98,0.0030659131834952892,0.0030652652414430276,0.0037582105369615127,0.000692945295518485,0.4173118000035174,0.421875,12.600371481640234,1.5476980872804873,2.5472946054935393,9.075788877995599e-06,0.008903396411111505,1.480188324842827,2.188136637247506,1.1066080424033866e-05,0.0014769290660662066
